Table 1
Plot_ID,Genotype,Bloc,Location,GPS1,GPS2,Year,protein,tgw,kph,plot_length,plot_width,moisture,plot_yld,ave_moist,yld_ton_ha,str_height,screenings,septoria1,heading1,lodging1,mildew1,hagberg,ripen1,node_brek1,vigour,sprout_fld,lodging2,fusarium1,emergence,mildew2,yelow_rst1,septoria2,shedding,fusar_lab,septoria3,heading2,fusarium2,sprout_lab,yellowblot,green_leaf,water_abso,plant_coun,takeall,mnivale,germin,flowerdate,fusar_fld,ripen2,node_brek2,yelow_rst2,flowering,growthstge,brown_rst1,bydv,sprout_fl2,,,,,
18,NURAGHE,1,Raven,"44,465,995","12,207,348",2016,,44.8,81.5,,,15.4,6.88,,6.56,109,,3 ,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
51,NURAGHE,2,Raven,"44,465,995","12,207,348",2016,,47.1,78.7,,,15.3,7.61,,7.26,109,,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
110,NURAGHE,3,Raven,"44,465,995","12,207,348",2016,,46.4,79.5,,,15.5,7.40,,7.05,109,,3 ,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
25,NURAGHE,1,Arezzo,"43,316,126","11,819,875",2016,,40.0,69.1,,,10.3,5.08,,5.20,98,,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
69,NURAGHE,2,Arezzo,"43,316,126","11,819,875",2016,,41.5,70.1,,,11.1,3.85,,3.90,98,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
108,NURAGHE,3,Arezzo,"43,316,126","11,819,875",2016,,44.2,72.2,,,10.2,4.12,,4.22,95,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
45,NURAGHE,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.3,,,9.6,6.55,,6.81,93,,5,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
88,NURAGHE,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.3,,,9.5,7.05,,7.19,98,,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
117,NURAGHE,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,77.5,,,9.2,6.50,,6.74,91,,5,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
27,PANORAMIX,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,54.6,86.0,,,10.9,7.35,,6.99,88,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
90,PANORAMIX,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,57.2,86.6,,,10.0,6.27,,5.91,80,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
134,PANORAMIX,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,53.5,87.1,,,9.8,6.12,,5.58,80,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
16,PANORAMIX,1,Arezzo,"43,316,126","11,819,875",2017,,49.4,79.9,,,8.6,3.13,,3.26,72,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
104,PANORAMIX,2,Arezzo,"43,316,126","11,819,875",2017,,44.3,80.0,,,8.6,3.16,,3.29,67,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
121,PANORAMIX,3,Arezzo,"43,316,126","11,819,875",2017,,43.5,79.9,,,8.6,3.17,,3.30,65,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
35,PANORAMIX,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,51.3,83.7,,,13.0,6.27,,5.97,98,,0 ,,0,0,,,,,,,,,,3 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
74,PANORAMIX,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,51.7,84.4,,,13.4,5.81,,5.79,95,,0 ,,1,2,,,,,,,,,,0 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
118,PANORAMIX,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,52.9,85.0,,,14.2,6.78,,6.37,96,,0 ,,0,0,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
53,PANORAMIX,1,Libertinia (CT),"37,530,590","14,576,432",2017,,41.9,86.1,,,9.8,5.27,,5.58,84,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
106,PANORAMIX,2,Libertinia (CT),"37,530,590","14,576,432",2017,,36.2,83.3,,,10.0,5.08,,5.26,83,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
146,PANORAMIX,3,Libertinia (CT),"37,530,590","14,576,432",2017,,39.4,82.9,,,9.7,5.05,,5.40,78,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
7,PANORAMIX,1,Foggia,"41,459,932","15,501,357",2017,,45.0,85.7,,,10.1,6.34,,6.42,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
108,PANORAMIX,2,Foggia,"41,459,932","15,501,357",2017,,46.6,86.8,,,10.3,5.90,,5.96,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
124,PANORAMIX,3,Foggia,"41,459,932","15,501,357",2017,,48.2,85.7,,,10.1,6.48,,6.56,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
28,PANORAMIX,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,41.3,76.6,,,13.4,4.89,,5.15,91,,6,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
90,PANORAMIX,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,42.8,78.1,,,12.4,6.14,,6.44,93,,5,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
99,PANORAMIX,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,44.0,77.6,,,12.4,5.97,,6.17,93,,5,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
18,PANORAMIX,1,Foggia,"41,459,932","15,501,357",2016,,45.0,80.9,,,11.4,6.78,,6.77,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
61,PANORAMIX,2,Foggia,"41,459,932","15,501,357",2016,,40.8,82.3,,,11.7,7.50,,7.46,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
95,PANORAMIX,3,Foggia,"41,459,932","15,501,357",2016,,42.8,82.8,,,11.7,7.46,,7.42,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
35,PANORAMIX,1,Battipaglia (SA),"40,577,094","14,983,657",2016,,44.8,78.4,,,12.5,5.62,,5.65,105,,0,,2,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
56,PANORAMIX,2,Battipaglia (SA),"40,577,094","14,983,657",2016,,42.1,77.0,,,13.7,4.54,,5.30,106,,0,,4,0,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
108,PANORAMIX,3,Battipaglia (SA),"40,577,094","14,983,657",2016,,43.3,76.6,,,13.0,4.24,,4.99,105,,0,,6,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2,PANORAMIX,1,Libertinia (CT),"37,530,590","14,576,432",2016,,47.0,80.6,,,9.1,5.68,,5.90,90,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
54,PANORAMIX,2,Libertinia (CT),"37,530,590","14,576,432",2016,,47.2,84.4,,,9.4,5.39,,5.73,84,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
133,PANORAMIX,3,Libertinia (CT),"37,530,590","14,576,432",2016,,40.9,81.9,,,9.3,4.56,,4.85,87,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
34,PANORAMIX,1,Raven,"44,465,995","12,207,348",2016,,43.8,80.5,,,15.6,6.18,,5.88,96,,2 ,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
88,PANORAMIX,2,Raven,"44,465,995","12,207,348",2016,,48.1,81.2,,,15.7,6.77,,6.43,97,,2 ,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
100,PANORAMIX,3,Raven,"44,465,995","12,207,348",2016,,49.2,81.4,,,19.5,7.63,,6.92,94,,2 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
23,PANORAMIX,1,Arezzo,"43,316,126","11,819,875",2016,,46.0,73.7,,,9.7,3.85,,3.96,92,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
84,PANORAMIX,2,Arezzo,"43,316,126","11,819,875",2016,,50.1,74.6,,,11.6,5.58,,5.62,97,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
130,PANORAMIX,3,Arezzo,"43,316,126","11,819,875",2016,,45.8,76.4,,,10.7,4.69,,4.78,95,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
20,PANORAMIX,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.6,,,11.0,6.52,,6.59,98,,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
101,PANORAMIX,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,76.2,,,9.5,5.41,,5.82,88,,7,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
110,PANORAMIX,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.2,,,9.8,6.24,,6.38,95,,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
10,BELTORAX,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,59.9,87.0,,,9.6,7.66,,7.41,88,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
76,BELTORAX,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,62.4,86.9,,,9.5,7.46,,6.89,85,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
151,BELTORAX,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,59.4,86.6,,,10.2,7.74,,7.20,86,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
36,BELTORAX,1,Arezzo,"43,316,126","11,819,875",2017,,51.2,80.6,,,8.4,3.07,,3.21,68,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
94,BELTORAX,2,Arezzo,"43,316,126","11,819,875",2017,,55.5,80.9,,,8.4,4.16,,4.35,73,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
128,BELTORAX,3,Arezzo,"43,316,126","11,819,875",2017,,47.7,80.8,,,8.6,3.45,,3.60,67,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
14,BELTORAX,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,64.9,84.4,,,13.9,6.70,,6.31,98,,0 ,,1,3,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
82,BELTORAX,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,52.9,83.0,,,12.1,4.99,,5.31,100,,0 ,,4,2,,,,,,,,,,5 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
121,BELTORAX,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,54.4,81.9,,,13.1,5.12,,5.39,105,,0 ,,3,3,,,,,,,,,,4 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
7,BELTORAX,1,Libertinia (CT),"37,530,590","14,576,432",2017,,34.8,84.9,,,9.9,5.08,,5.31,87,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
99,BELTORAX,2,Libertinia (CT),"37,530,590","14,576,432",2017,,35.8,84.7,,,10.3,4.88,,4.88,81,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
151,BELTORAX,3,Libertinia (CT),"37,530,590","14,576,432",2017,,45.0,85.0,,,9.9,5.37,,5.61,87,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
18,BELTORAX,1,Foggia,"41,459,932","15,501,357",2017,,48.6,85.9,,,10.1,5.88,,5.96,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
79,BELTORAX,2,Foggia,"41,459,932","15,501,357",2017,,49.3,85.2,,,10.1,5.70,,5.77,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
139,BELTORAX,3,Foggia,"41,459,932","15,501,357",2017,,55.2,86.2,,,10.3,4.50,,4.55,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
1,BELTORAX,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,47.5,75.6,,,12.6,4.88,,4.81,94,,6,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
69,BELTORAX,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,50.3,78.1,,,12.0,5.47,,5.58,98,,7,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
127,BELTORAX,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,49.7,77.3,,,11.6,5.43,,5.66,97,,6,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
46,BELTORAX,1,Foggia,"41,459,932","15,501,357",2016,,46.6,81.6,,,11.6,6.90,,6.87,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
81,BELTORAX,2,Foggia,"41,459,932","15,501,357",2016,,43.2,78.0,,,11.3,6.30,,6.30,90,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
138,BELTORAX,3,Foggia,"41,459,932","15,501,357",2016,,49.3,83.2,,,11.5,7.00,,6.98,90,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
32,BELTORAX,1,Battipaglia (SA),"40,577,094","14,983,657",2016,,50.8,78.1,,,12.0,4.74,,5.05,105,,0,,6,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
70,BELTORAX,2,Battipaglia (SA),"40,577,094","14,983,657",2016,,50.2,79.5,,,12.0,4.90,,5.22,98,,0,,6,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
122,BELTORAX,3,Battipaglia (SA),"40,577,094","14,983,657",2016,,48.9,77.6,,,13.5,4.89,,5.72,101,,0,,7,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
36,BELTORAX,1,Libertinia (CT),"37,530,590","14,576,432",2016,,48.5,85.3,,,9.1,5.37,,5.58,96,,0,,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
66,BELTORAX,2,Libertinia (CT),"37,530,590","14,576,432",2016,,48.9,84.8,,,9.2,5.32,,5.66,94,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
101,BELTORAX,3,Libertinia (CT),"37,530,590","14,576,432",2016,,39.1,82.3,,,9.4,4.30,,4.45,90,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
13,BELTORAX,1,Raven,"44,465,995","12,207,348",2016,,50.3,80.6,,,15.4,6.96,,6.64,106,,3 ,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
48,BELTORAX,2,Raven,"44,465,995","12,207,348",2016,,49.8,80.4,,,15.2,6.89,,6.58,111,,3 ,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
121,BELTORAX,3,Raven,"44,465,995","12,207,348",2016,,58.9,81.4,,,15.5,8.07,,7.68,112,,3 ,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
21,BELTORAX,1,Arezzo,"43,316,126","11,819,875",2016,,56.0,76.7,,,10.3,5.29,,5.41,92,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
66,BELTORAX,2,Arezzo,"43,316,126","11,819,875",2016,,45.1,77.1,,,10.2,6.36,,6.51,108,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
131,BELTORAX,3,Arezzo,"43,316,126","11,819,875",2016,,52.3,75.0,,,10.4,5.75,,5.87,104,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
21,BELTORAX,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,81.0,,,11.1,8.19,,8.31,96,,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
62,BELTORAX,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.0,,,9.8,6.25,,6.66,97,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
125,BELTORAX,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.2,,,9.7,7.74,,7.87,97,,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
31,TARQUINIO,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,48.8,85.2,,,10.0,6.59,,6.21,76,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
100,TARQUINIO,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,50.1,85.5,,,9.0,7.09,,6.50,79,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
141,TARQUINIO,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,53.9,85.4,,,9.3,6.92,,6.47,76,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
50,TARQUINIO,1,Arezzo,"43,316,126","11,819,875",2017,,41.3,76.1,,,8.3,2.96,,3.10,58,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
80,TARQUINIO,2,Arezzo,"43,316,126","11,819,875",2017,,36.9,76.2,,,8.2,2.54,,2.66,66,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
146,TARQUINIO,3,Arezzo,"43,316,126","11,819,875",2017,,43.4,77.7,,,8.3,3.57,,3.73,64,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
45,TARQUINIO,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,53.5,83.0,,,13.7,4.61,,4.81,86,,0 ,,2,0,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
96,TARQUINIO,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,51.5,83.2,,,13.4,5.19,,4.92,90,,0 ,,0,0,,,,,,,,,,0 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
161,TARQUINIO,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,53.3,83.8,,,12.3,5.31,,5.10,88,,0 ,,0,0,,,,,,,,,,1 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
14,TARQUINIO,1,Libertinia (CT),"37,530,590","14,576,432",2017,,35.5,81.4,,,10.1,4.37,,4.47,72,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
59,TARQUINIO,2,Libertinia (CT),"37,530,590","14,576,432",2017,,32.8,82.7,,,9.7,4.42,,4.73,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
129,TARQUINIO,3,Libertinia (CT),"37,530,590","14,576,432",2017,,38.7,81.5,,,9.8,3.88,,4.10,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
36,TARQUINIO,1,Foggia,"41,459,932","15,501,357",2017,,43.4,82.1,,,9.5,5.44,,5.55,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
83,TARQUINIO,2,Foggia,"41,459,932","15,501,357",2017,,47.5,83.7,,,9.8,4.60,,4.68,65,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
120,TARQUINIO,3,Foggia,"41,459,932","15,501,357",2017,,43.9,82.7,,,9.6,4.60,,4.69,65,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
33,TARQUINIO,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,36.1,71.7,,,11.7,4.51,,4.77,88,,5,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
78,TARQUINIO,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,29.3,70.2,,,12.1,4.75,,4.92,92,,6,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
105,TARQUINIO,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,35.2,69.7,,,11.6,4.38,,4.56,92,,6,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
41,TARQUINIO,1,Foggia,"41,459,932","15,501,357",2016,,39.7,77.0,,,11.1,5.10,,5.11,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
56,TARQUINIO,2,Foggia,"41,459,932","15,501,357",2016,,41.0,77.0,,,11.2,5.30,,5.30,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
130,TARQUINIO,3,Foggia,"41,459,932","15,501,357",2016,,44.7,81.0,,,11.6,5.90,,5.88,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
36,TARQUINIO,1,Battipaglia (SA),"40,577,094","14,983,657",2016,,40.7,74.5,,,12.7,4.06,,3.88,101,,0,,0,0,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
77,TARQUINIO,2,Battipaglia (SA),"40,577,094","14,983,657",2016,,39.9,76.0,,,11.6,4.00,,3.87,100,,0,,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
97,TARQUINIO,3,Battipaglia (SA),"40,577,094","14,983,657",2016,,33.5,74.3,,,12.3,3.89,,3.92,101,,0,,1,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
41,TARQUINIO,1,Libertinia (CT),"37,530,590","14,576,432",2016,,38.6,78.8,,,9.1,3.35,,3.57,73,,0,,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
58,TARQUINIO,2,Libertinia (CT),"37,530,590","14,576,432",2016,,35.8,78.5,,,9.2,3.22,,3.47,75,,0,,0,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
100,TARQUINIO,3,Libertinia (CT),"37,530,590","14,576,432",2016,,33.3,75.7,,,9.1,3.17,,3.29,72,,0,,0,0,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
8,TARQUINIO,1,Raven,"44,465,995","12,207,348",2016,,37.3,75.1,,,13.9,5.25,,5.09,95,,3 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
59,TARQUINIO,2,Raven,"44,465,995","12,207,348",2016,,44.7,78.3,,,14.6,5.70,,5.49,100,,3 ,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
114,TARQUINIO,3,Raven,"44,465,995","12,207,348",2016,,47.5,78.3,,,14.1,6.68,,6.47,94,,2 ,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
45,TARQUINIO,1,Arezzo,"43,316,126","11,819,875",2016,,48.5,78.1,,,9.8,5.29,,5.44,88,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
72,TARQUINIO,2,Arezzo,"43,316,126","11,819,875",2016,,49.4,78.1,,,9.5,5.16,,5.32,89,,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
96,TARQUINIO,3,Arezzo,"43,316,126","11,819,875",2016,,47.5,77.3,,,9.6,4.81,,4.96,90,,2,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
34,TARQUINIO,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,76.8,,,10.6,6.93,,7.03,98,,3,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
98,TARQUINIO,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,73.7,,,8.8,5.38,,5.80,86,,6,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
155,TARQUINIO,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,77.0,,,9.0,7.25,,7.39,86,,5,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
37,OTTAVIANO,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,59.5,84.7,,,9.7,6.71,,6.21,87,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
75,OTTAVIANO,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,64.3,85.4,,,9.2,7.31,,6.83,87,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
147,OTTAVIANO,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,64.2,85.1,,,9.4,7.39,,6.82,87,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
8,OTTAVIANO,1,Arezzo,"43,316,126","11,819,875",2017,,47.8,77.8,,,8.6,2.50,,2.61,67,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
72,OTTAVIANO,2,Arezzo,"43,316,126","11,819,875",2017,,48.6,78.5,,,8.3,3.51,,3.67,67,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
